filename,label,ext,file_size_kb,width,height,mode,channels,correct_size,needs_conversion,pixel_mean,pixel_std,save_status
Image_214.png,1,.png,156.75,256,256,RGB,3,True,False,143.9998,48.9771,success
Image_41 copy.png,1,.png,113.48,256,256,RGB,3,True,False,108.8126,58.8141,success
Image_94.png,1,.png,107.7,256,256,RGB,3,True,False,116.0681,66.6298,success
Image_59.png,1,.png,116.97,256,256,RGB,3,True,False,127.6479,57.234,success
Image_15 copy.png,1,.png,124.72,256,256,RGB,3,True,False,140.4777,50.6986,success
Image_78 copy 2.png,1,.png,92.65,256,256,RGB,3,True,False,162.9263,76.9196,success
Image_45 copy 2.png,1,.png,90.93,256,256,RGB,3,True,False,58.353,42.5952,success
Image_125 copy 2.png,1,.png,97.81,256,256,RGB,3,True,False,105.0441,57.1026,success
Image_123.png,1,.png,91.94,256,256,RGB,3,True,False,144.1188,72.9334,success
Image_132.png,1,.png,100.18,256,256,RGB,3,True,False,100.4343,56.9608,success
Image_156 copy.png,1,.png,93.08,256,256,RGB,3,True,False,133.8189,42.9792,success
Image_86.png,1,.png,96.21,256,256,RGB,3,True,False,111.1385,59.8276,success
Image_141 copy 2.png,1,.png,91.49,256,256,RGB,3,True,False,106.6754,45.7174,success
Image_199 copy.png,1,.png,129.23,256,256,RGB,3,True,False,110.7041,58.352,success
Image_54 copy.png,1,.png,101.61,256,256,RGB,3,True,False,171.1941,67.1776,success
Image_138 copy 2.png,1,.png,121.34,256,256,RGB,3,True,False,111.6664,79.9277,success
Image_110 copy.png,1,.png,130.84,256,256,RGB,3,True,False,124.8884,64.041,success
Image_111 copy 2.png,1,.png,32.06,256,256,RGB,3,True,False,150.8683,14.5393,success
Image_166.png,1,.png,113.21,256,256,RGB,3,True,False,90.3551,63.289,success
Image_7.png,1,.png,72.55,256,256,RGB,3,True,False,180.1058,43.7199,success
Image_117.png,1,.png,124.44,256,256,RGB,3,True,False,105.5889,91.913,success
Image_155 copy.png,1,.png,108.56,256,256,RGB,3,True,False,115.731,50.8889,success
Image_30.png,1,.png,98.1,256,256,RGB,3,True,False,161.235,63.5794,success
Image_160 copy.png,1,.png,107.99,256,256,RGB,3,True,False,130.8495,57.5718,success
Image_171.png,1,.png,100.22,256,256,RGB,3,True,False,141.9439,62.4426,success
Image_32 copy.png,1,.png,84.15,256,256,RGB,3,True,False,155.4665,59.1788,success
Image_183 copy.png,1,.png,88.75,256,256,RGB,3,True,False,73.6871,52.8338,success
Image_134 copy 2.png,1,.png,130.44,256,256,RGB,3,True,False,137.0697,59.9141,success
Image_112.png,1,.png,136.19,256,256,RGB,3,True,False,65.9427,39.0043,success
Image_186.png,1,.png,96.54,256,256,RGB,3,True,False,155.9421,66.1337,success
Image_34.png,1,.png,85.63,256,256,RGB,3,True,False,161.2574,44.4728,success
Image_109.png,1,.png,141.93,256,256,RGB,3,True,False,124.0898,59.2025,success
Image_27 copy 2.png,1,.png,129.23,256,256,RGB,3,True,False,110.7042,58.3518,success
Image_84 copy.png,1,.png,93.92,256,256,RGB,3,True,False,164.3858,62.0717,success
Image_107.png,1,.png,57.69,256,256,RGB,3,True,False,58.5766,66.2703,success
Image_115.png,1,.png,83.26,256,256,RGB,3,True,False,118.7071,61.0516,success
Image_139 copy 2.png,1,.png,91.01,256,256,RGB,3,True,False,165.1502,98.5015,success
Image_33.png,1,.png,120.24,256,256,RGB,3,True,False,111.7614,44.4939,success
Image_94 copy 2.png,1,.png,130.28,256,256,RGB,3,True,False,89.6555,49.1799,success
Image_206.png,1,.png,117.09,256,256,RGB,3,True,False,157.7437,54.2872,success
Image_173.png,1,.png,119.16,256,256,RGB,3,True,False,126.582,65.1201,success
Image_89 copy 2.png,1,.png,112.09,256,256,RGB,3,True,False,135.4325,57.6834,success
Image_50 copy.png,1,.png,120.41,256,256,RGB,3,True,False,89.6852,62.4859,success
Image_52 copy 2.png,1,.png,93.97,256,256,RGB,3,True,False,128.8743,47.8279,success
Image_158.png,1,.png,85.03,256,256,RGB,3,True,False,113.7503,77.5814,success
Image_164.png,1,.png,128.91,256,256,RGB,3,True,False,88.1887,56.3503,success
Image_83 copy.png,1,.png,117.34,256,256,RGB,3,True,False,93.7461,70.5647,success
Image_23.png,1,.png,99.58,256,256,RGB,3,True,False,181.6755,48.1474,success
Image_112 copy.png,1,.png,114.24,256,256,RGB,3,True,False,123.0474,59.9071,success
Image_65 copy 2.png,1,.png,132.24,256,256,RGB,3,True,False,145.3535,58.4526,success
Image_14.png,1,.png,72.87,256,256,RGB,3,True,False,144.15,73.1955,success
Image_31 copy 2.png,1,.png,96.17,256,256,RGB,3,True,False,103.5323,57.0289,success
Image_187 copy.png,1,.png,143.31,256,256,RGB,3,True,False,124.9962,42.8685,success
Image_10 copy 2.png,1,.png,93.81,256,256,RGB,3,True,False,98.4344,51.4508,success
Image_47 copy 2.png,1,.png,133.19,256,256,RGB,3,True,False,170.9105,79.6707,success
Image_123 copy.png,1,.png,96.72,256,256,RGB,3,True,False,57.2068,72.0818,success
Image_139 copy.png,1,.png,118.01,256,256,RGB,3,True,False,91.6314,76.6681,success
Image_65 copy.png,1,.png,110.12,256,256,RGB,3,True,False,171.9164,50.4997,success
Image_80 copy.png,1,.png,114.33,256,256,RGB,3,True,False,133.8461,73.68,success
Image_111.png,1,.png,74.85,256,256,RGB,3,True,False,207.496,28.9585,success
Image_105.png,1,.png,90.47,256,256,RGB,3,True,False,88.9052,49.3269,success
Image_17.png,1,.png,97.4,256,256,RGB,3,True,False,85.0636,52.6806,success
Image_216.png,1,.png,41.06,256,256,RGB,3,True,False,75.7399,94.0223,success
Image_22 copy 2.png,1,.png,87.99,256,256,RGB,3,True,False,163.0644,79.5464,success
Image_131.png,1,.png,148.45,256,256,RGB,3,True,False,128.4189,51.7641,success
Image_59 copy 2.png,1,.png,106.85,256,256,RGB,3,True,False,181.7443,49.5043,success
Image_40.png,1,.png,111.06,256,256,RGB,3,True,False,99.2616,62.7799,success
Image_178.png,1,.png,72.53,256,256,RGB,3,True,False,180.1058,43.72,success
Image_12 copy.png,1,.png,108.46,256,256,RGB,3,True,False,114.1661,64.4496,success
Image_52.png,1,.png,95.13,256,256,RGB,3,True,False,77.3044,76.475,success
Image_128 copy.png,1,.png,85.59,256,256,RGB,3,True,False,161.2572,44.4732,success
Image_168.png,1,.png,135.11,256,256,RGB,3,True,False,106.6353,46.63,success
Image_120 copy.png,1,.png,121.26,256,256,RGB,3,True,False,126.7146,54.4773,success
Image_118.png,1,.png,137.02,256,256,RGB,3,True,False,103.618,74.8135,success
Image_93.png,1,.png,97.3,256,256,RGB,3,True,False,95.761,59.0555,success
Image_146 copy.png,1,.png,91.77,256,256,RGB,3,True,False,144.8569,90.6572,success
Image_149.png,1,.png,126.18,256,256,RGB,3,True,False,160.8067,81.137,success
Image_126.png,1,.png,142.47,256,256,RGB,3,True,False,146.3322,46.3992,success
Image_151 copy.png,1,.png,89.14,256,256,RGB,3,True,False,110.8735,74.9034,success
Image_75 copy.png,1,.png,78.84,256,256,RGB,3,True,False,197.6541,57.1721,success
Image_160.png,1,.png,135.05,256,256,RGB,3,True,False,100.7231,54.7224,success
Image_62.png,1,.png,52.29,256,256,RGB,3,True,False,36.639,68.5073,success
Image_38 copy.png,1,.png,91.59,256,256,RGB,3,True,False,142.468,77.4178,success
Image_196.png,1,.png,112.1,256,256,RGB,3,True,False,121.6309,60.574,success
Image_14 copy.png,1,.png,84.08,256,256,RGB,3,True,False,88.2883,73.6908,success
Image_145 copy 2.png,1,.png,93.8,256,256,RGB,3,True,False,98.4345,51.4508,success
Image_99 copy.png,1,.png,130.38,256,256,RGB,3,True,False,95.4785,64.1854,success
Image_104.png,1,.png,81.5,256,256,RGB,3,True,False,160.3141,76.5606,success
Image_195.png,1,.png,94.51,256,256,RGB,3,True,False,108.1856,66.1725,success
Image_77 copy.png,1,.png,83.29,256,256,RGB,3,True,False,181.5505,32.7936,success
Image_133.png,1,.png,107.0,256,256,RGB,3,True,False,151.4384,84.7768,success
Image_30 copy.png,1,.png,127.42,256,256,RGB,3,True,False,96.0419,59.761,success
Image_132 copy.png,1,.png,111.75,256,256,RGB,3,True,False,135.2885,61.2195,success
Image_141 copy.png,1,.png,95.81,256,256,RGB,3,True,False,183.5408,53.5856,success
Image_118 copy.png,1,.png,110.83,256,256,RGB,3,True,False,151.8461,60.6004,success
Image_26 copy.png,1,.png,115.89,256,256,RGB,3,True,False,125.544,61.2358,success
Image_204.png,1,.png,75.87,256,256,RGB,3,True,False,153.9788,68.0392,success
Image_25 copy 2.png,1,.png,97.42,256,256,RGB,3,True,False,85.0639,52.6804,success
Image_87 copy.png,1,.png,150.09,256,256,RGB,3,True,False,124.1374,70.2595,success
Image_32.png,1,.png,79.71,256,256,RGB,3,True,False,139.5199,55.7126,success
Image_121.png,1,.png,99.1,256,256,RGB,3,True,False,87.1053,68.9878,success
Image_51 copy.png,1,.png,87.31,256,256,RGB,3,True,False,78.554,57.7766,success
Image_28 copy.png,1,.png,98.65,256,256,RGB,3,True,False,138.8731,69.1801,success
Image_48.png,1,.png,103.57,256,256,RGB,3,True,False,144.2333,49.5569,success
Image_65.png,1,.png,122.52,256,256,RGB,3,True,False,109.3408,28.5904,success
Image_29 copy 2.png,1,.png,124.04,256,256,RGB,3,True,False,119.1661,66.1901,success
Image_102 copy.png,1,.png,88.66,256,256,RGB,3,True,False,192.7433,47.3617,success
Image_47 copy.png,1,.png,109.57,256,256,RGB,3,True,False,152.6042,75.5926,success
Image_124.png,1,.png,109.26,256,256,RGB,3,True,False,129.7677,66.1036,success
Image_90 copy.png,1,.png,88.56,256,256,RGB,3,True,False,190.2434,53.1882,success
Image_132 copy 2.png,1,.png,64.81,256,256,RGB,3,True,False,234.118,40.1599,success
Image_63.png,1,.png,102.33,256,256,RGB,3,True,False,126.9826,64.1695,success
Image_13 copy.png,1,.png,67.51,256,256,RGB,3,True,False,63.9001,71.5424,success
Image_185 copy.png,1,.png,121.45,256,256,RGB,3,True,False,66.2938,46.1912,success
Image_84.png,1,.png,112.59,256,256,RGB,3,True,False,64.4315,58.0422,success
Image_16.png,1,.png,112.22,256,256,RGB,3,True,False,84.8218,58.3028,success
Image_44.png,1,.png,84.56,256,256,RGB,3,True,False,66.5688,67.4861,success
Image_53 copy 2.png,1,.png,107.28,256,256,RGB,3,True,False,142.9289,60.4177,success
Image_92 copy 2.png,1,.png,95.89,256,256,RGB,3,True,False,181.4025,72.772,success
Image_86 copy.png,1,.png,84.96,256,256,RGB,3,True,False,218.1825,36.6611,success
Image_161.png,1,.png,53.69,256,256,RGB,3,True,False,220.0108,49.5251,success
Image_18 copy 2.png,1,.png,97.73,256,256,RGB,3,True,False,107.6371,72.0376,success
Image_28 copy 2.png,1,.png,83.02,256,256,RGB,3,True,False,183.062,82.2571,success
Image_182 copy.png,1,.png,98.22,256,256,RGB,3,True,False,133.5041,71.426,success
Image_95.png,1,.png,95.35,256,256,RGB,3,True,False,90.2317,70.0665,success
Image_68.png,1,.png,81.45,256,256,RGB,3,True,False,140.8085,108.6806,success
Image_30 copy 2.png,1,.png,137.02,256,256,RGB,3,True,False,103.6179,74.8137,success
Image_108 copy.png,1,.png,96.69,256,256,RGB,3,True,False,76.3201,66.2038,success
Image_135 copy.png,1,.png,92.42,256,256,RGB,3,True,False,108.9237,89.531,success
Image_138 copy.png,1,.png,108.24,256,256,RGB,3,True,False,155.2519,59.4006,success
Image_128 copy 2.png,1,.png,84.21,256,256,RGB,3,True,False,161.8804,83.5183,success
Image_3 copy.png,1,.png,120.44,256,256,RGB,3,True,False,101.2402,64.2115,success
Image_69 copy.png,1,.png,114.1,256,256,RGB,3,True,False,96.5429,54.7282,success
Image_171 copy.png,1,.png,124.04,256,256,RGB,3,True,False,119.1661,66.1897,success
Image_81.png,1,.png,128.34,256,256,RGB,3,True,False,129.1431,64.8509,success
Image_1 copy 2.png,1,.png,91.49,256,256,RGB,3,True,False,106.6754,45.7175,success
Image_61.png,1,.png,118.02,256,256,RGB,3,True,False,108.2494,42.9477,success
Image_138.png,1,.png,107.51,256,256,RGB,3,True,False,118.5759,69.0802,success
Image_74.png,1,.png,119.12,256,256,RGB,3,True,False,87.9698,46.0868,success
Image_70 copy.png,1,.png,74.94,256,256,RGB,3,True,False,200.1335,35.7739,success
Image_20 copy 2.png,1,.png,71.2,256,256,RGB,3,True,False,147.5519,60.0801,success
Image_205.png,1,.png,120.24,256,256,RGB,3,True,False,111.761,44.4942,success
Image_187.png,1,.png,88.63,256,256,RGB,3,True,False,69.1548,76.4831,success
Image_18.png,1,.png,82.26,256,256,RGB,3,True,False,176.7707,51.4937,success
Image_143 copy.png,1,.png,101.02,256,256,RGB,3,True,False,162.4743,46.6682,success
Image_149 copy 2.png,1,.png,120.15,256,256,RGB,3,True,False,136.2328,80.7319,success
Image_111 copy.png,1,.png,102.22,256,256,RGB,3,True,False,142.2318,77.2486,success
Image_198 copy.png,1,.png,83.0,256,256,RGB,3,True,False,183.062,82.2571,success
Image_62 copy 2.png,1,.png,99.15,256,256,RGB,3,True,False,59.9263,61.9104,success
Image_14 copy 2.png,1,.png,143.32,256,256,RGB,3,True,False,124.9959,42.8683,success
Image_79 copy.png,1,.png,66.03,256,256,RGB,3,True,False,148.1465,56.0115,success
Image_174 copy.png,1,.png,85.97,256,256,RGB,3,True,False,46.8952,59.3346,success
Image_184.png,1,.png,112.21,256,256,RGB,3,True,False,84.8219,58.3026,success
Image_211.png,1,.png,127.97,256,256,RGB,3,True,False,123.3412,50.9855,success
Image_89.png,1,.png,106.3,256,256,RGB,3,True,False,180.4078,59.1774,success
Image_1.png,1,.png,131.78,256,256,RGB,3,True,False,117.6571,69.4952,success
Image_9 copy 2.png,1,.png,88.76,256,256,RGB,3,True,False,73.687,52.8338,success
Image_76.png,1,.png,129.01,256,256,RGB,3,True,False,114.9671,45.9997,success
Image_169.png,1,.png,94.5,256,256,RGB,3,True,False,108.1857,66.1725,success
Image_25.png,1,.png,117.21,256,256,RGB,3,True,False,149.5938,54.8128,success
Image_101 copy.png,1,.png,82.13,256,256,RGB,3,True,False,188.4418,77.6369,success
Image_52 copy.png,1,.png,113.77,256,256,RGB,3,True,False,92.0058,62.7392,success
Image_121 copy.png,1,.png,108.49,256,256,RGB,3,True,False,106.6998,56.822,success
Image_124 copy.png,1,.png,107.06,256,256,RGB,3,True,False,135.794,72.0159,success
Image_147.png,1,.png,72.54,256,256,RGB,3,True,False,180.1058,43.7199,success
Image_158 copy.png,1,.png,102.75,256,256,RGB,3,True,False,76.7633,64.0805,success
Image_186 copy.png,1,.png,109.79,256,256,RGB,3,True,False,110.305,73.0937,success
Image_146 copy 2.png,1,.png,108.99,256,256,RGB,3,True,False,75.3063,69.0097,success
Image_114 copy.png,1,.png,122.85,256,256,RGB,3,True,False,124.2326,69.0008,success
Image_116 copy.png,1,.png,117.17,256,256,RGB,3,True,False,83.408,73.9427,success
Image_22.png,1,.png,112.11,256,256,RGB,3,True,False,121.6309,60.5739,success
Image_45.png,1,.png,41.06,256,256,RGB,3,True,False,75.7398,94.0224,success
Image_22 copy.png,1,.png,106.34,256,256,RGB,3,True,False,132.5817,81.1216,success
Image_57 copy.png,1,.png,122.49,256,256,RGB,3,True,False,95.1662,55.0449,success
Image_150 copy.png,1,.png,98.21,256,256,RGB,3,True,False,133.504,71.4262,success
Image_24 copy.png,1,.png,132.34,256,256,RGB,3,True,False,102.4694,50.7572,success
Image_42.png,1,.png,127.97,256,256,RGB,3,True,False,123.3413,50.9854,success
Image_192.png,1,.png,99.57,256,256,RGB,3,True,False,181.6758,48.1478,success
Image_44 copy.png,1,.png,127.08,256,256,RGB,3,True,False,118.3412,63.1052,success
Image_2.png,1,.png,105.05,256,256,RGB,3,True,False,170.4333,59.5198,success
Image_119.png,1,.png,107.63,256,256,RGB,3,True,False,114.5081,71.3514,success
Image_148.png,1,.png,89.29,256,256,RGB,3,True,False,170.2848,66.6205,success
Image_97.png,1,.png,99.63,256,256,RGB,3,True,False,91.0998,44.6806,success
Image_136.png,1,.png,67.34,256,256,RGB,3,True,False,163.7275,34.1634,success
Image_47.png,1,.png,90.21,256,256,RGB,3,True,False,201.9061,41.1847,success
Image_3.png,1,.png,119.16,256,256,RGB,3,True,False,126.582,65.1199,success
Image_113 copy 2.png,1,.png,126.55,256,256,RGB,3,True,False,78.9602,50.5297,success
Image_126 copy 2.png,1,.png,117.92,256,256,RGB,3,True,False,100.8932,70.218,success
Image_84 copy 2.png,1,.png,50.63,256,256,RGB,3,True,False,192.2758,74.7722,success
Image_103.png,1,.png,106.98,256,256,RGB,3,True,False,166.4642,51.94,success
Image_130.png,1,.png,102.39,256,256,RGB,3,True,False,124.9231,74.5886,success
Image_167.png,1,.png,77.44,256,256,RGB,3,True,False,192.2798,55.115,success
Image_31.png,1,.png,100.21,256,256,RGB,3,True,False,141.9442,62.443,success
Image_156.png,1,.png,120.46,256,256,RGB,3,True,False,106.435,55.5942,success
Image_3 copy 2.png,1,.png,121.44,256,256,RGB,3,True,False,66.2941,46.1911,success
Image_64 copy.png,1,.png,109.78,256,256,RGB,3,True,False,131.97,72.7426,success
Image_183.png,1,.png,120.48,256,256,RGB,3,True,False,106.435,55.5943,success
Image_51.png,1,.png,107.48,256,256,RGB,3,True,False,130.8659,65.4466,success
Image_109 copy 2.png,1,.png,70.4,256,256,RGB,3,True,False,170.735,74.4953,success
Image_91 copy.png,1,.png,121.27,256,256,RGB,3,True,False,82.0668,74.3985,success
Image_181.png,1,.png,72.87,256,256,RGB,3,True,False,144.15,73.1953,success
Image_201.png,1,.png,97.9,256,256,RGB,3,True,False,161.2113,63.5925,success
Image_151.png,1,.png,101.19,256,256,RGB,3,True,False,135.6926,77.3169,success
Image_159.png,1,.png,116.86,256,256,RGB,3,True,False,107.2941,51.4648,success
Image_173 copy.png,1,.png,124.08,256,256,RGB,3,True,False,92.5122,40.9012,success
Image_4 copy.png,1,.png,130.7,256,256,RGB,3,True,False,111.5197,46.4022,success
Image_147 copy.png,1,.png,102.25,256,256,RGB,3,True,False,111.9998,44.587,success
Image_17 copy 2.png,1,.png,107.98,256,256,RGB,3,True,False,130.8497,57.5721,success
Image_162.png,1,.png,112.11,256,256,RGB,3,True,False,121.6311,60.5741,success
Image_78 copy.png,1,.png,76.74,256,256,RGB,3,True,False,165.7131,48.6645,success
Image_115 copy.png,1,.png,115.45,256,256,RGB,3,True,False,129.6988,62.5653,success
Image_157 copy.png,1,.png,114.19,256,256,RGB,3,True,False,105.1823,59.15,success
Image_60.png,1,.png,123.65,256,256,RGB,3,True,False,127.2461,35.7047,success
Image_153.png,1,.png,108.1,256,256,RGB,3,True,False,74.0636,60.4902,success
Image_18 copy.png,1,.png,98.99,256,256,RGB,3,True,False,102.5698,74.047,success
Image_88.png,1,.png,109.26,256,256,RGB,3,True,False,129.8744,53.1529,success
Image_82.png,1,.png,114.29,256,256,RGB,3,True,False,113.9869,32.9392,success
Image_156 copy 2.png,1,.png,143.32,256,256,RGB,3,True,False,124.9961,42.8685,success
Image_27.png,1,.png,77.44,256,256,RGB,3,True,False,192.2801,55.115,success
Image_41.png,1,.png,119.48,256,256,RGB,3,True,False,125.1606,73.4283,success
Image_1 copy.png,1,.png,89.16,256,256,RGB,3,True,False,110.8737,74.9033,success
Image_144.png,1,.png,115.96,256,256,RGB,3,True,False,184.9473,50.881,success
Image_68 copy.png,1,.png,86.18,256,256,RGB,3,True,False,155.7744,68.6187,success
Image_21 copy 2.png,1,.png,109.8,256,256,RGB,3,True,False,110.305,73.0935,success
Image_24 copy 2.png,1,.png,123.33,256,256,RGB,3,True,False,113.0745,43.9059,success
Image_107 copy 2.png,1,.png,38.07,256,256,RGB,3,True,False,71.2733,100.7203,success
Image_114 copy 2.png,1,.png,88.47,256,256,RGB,3,True,False,135.7794,69.7245,success
Image_11 copy.png,1,.png,126.28,256,256,RGB,3,True,False,108.5049,54.7859,success
Image_20.png,1,.png,135.05,256,256,RGB,3,True,False,100.7233,54.722,success
Image_19 copy.png,1,.png,96.17,256,256,RGB,3,True,False,127.4706,42.7949,success
Image_69 copy 2.png,1,.png,135.22,256,256,RGB,3,True,False,170.593,60.6769,success
Image_163 copy.png,1,.png,136.14,256,256,RGB,3,True,False,106.8073,66.3314,success
Image_143 copy 2.png,1,.png,55.98,256,256,RGB,3,True,False,46.4884,63.5228,success
Image_19.png,1,.png,116.86,256,256,RGB,3,True,False,107.294,51.4649,success
Image_100.png,1,.png,143.37,256,256,RGB,3,True,False,156.2797,43.776,success
Image_95 copy.png,1,.png,107.17,256,256,RGB,3,True,False,126.707,71.1941,success
Image_175.png,1,.png,115.96,256,256,RGB,3,True,False,184.9474,50.8811,success
Image_83 copy 2.png,1,.png,79.77,256,256,RGB,3,True,False,173.5809,42.6435,success
Image_87 copy 2.png,1,.png,46.05,256,256,RGB,3,True,False,230.9173,39.6521,success
Image_98 copy.png,1,.png,73.07,256,256,RGB,3,True,False,229.1017,49.207,success
Image_41 copy 2.png,1,.png,88.09,256,256,RGB,3,True,False,163.9274,63.215,success
Image_16 copy.png,1,.png,125.18,256,256,RGB,3,True,False,150.3575,44.6561,success
Image_176 copy.png,1,.png,93.8,256,256,RGB,3,True,False,98.4342,51.4509,success
Image_168 copy.png,1,.png,90.42,256,256,RGB,3,True,False,84.1115,58.108,success
Image_33 copy 2.png,1,.png,108.19,256,256,RGB,3,True,False,154.6105,90.2452,success
Image_96 copy.png,1,.png,115.24,256,256,RGB,3,True,False,120.3314,61.6194,success
Image_188.png,1,.png,97.42,256,256,RGB,3,True,False,85.0637,52.6805,success
Image_10.png,1,.png,106.56,256,256,RGB,3,True,False,170.3484,56.2949,success
Image_92 copy.png,1,.png,120.73,256,256,RGB,3,True,False,66.9296,51.4662,success
Image_197.png,1,.png,135.12,256,256,RGB,3,True,False,106.6351,46.6299,success
Image_61 copy.png,1,.png,137.87,256,256,RGB,3,True,False,101.6638,68.7249,success
Image_7 copy 2.png,1,.png,55.96,256,256,RGB,3,True,False,46.4884,63.5228,success
Image_83.png,1,.png,102.42,256,256,RGB,3,True,False,77.0901,69.4055,success
Image_107 copy.png,1,.png,107.72,256,256,RGB,3,True,False,138.6219,53.8288,success
Image_24.png,1,.png,128.91,256,256,RGB,3,True,False,88.1886,56.3502,success
Image_170 copy.png,1,.png,137.01,256,256,RGB,3,True,False,103.6179,74.8137,success
Image_197 copy.png,1,.png,97.43,256,256,RGB,3,True,False,85.0636,52.6807,success
Image_157 copy 2.png,1,.png,111.92,256,256,RGB,3,True,False,126.853,50.2967,success
Image_71.png,1,.png,108.21,256,256,RGB,3,True,False,123.0679,76.4863,success
Image_130 copy.png,1,.png,100.47,256,256,RGB,3,True,False,85.6265,67.6787,success
Image_188 copy.png,1,.png,107.97,256,256,RGB,3,True,False,130.8497,57.5721,success
Image_145 copy.png,1,.png,71.61,256,256,RGB,3,True,False,208.1423,42.3328,success
Image_96 copy 2.png,1,.png,48.29,256,256,RGB,3,True,False,214.35,68.3288,success
Image_50 copy 2.png,1,.png,128.57,256,256,RGB,3,True,False,70.6661,55.1654,success
Image_140 copy.png,1,.png,120.45,256,256,RGB,3,True,False,140.9482,65.3457,success
Image_100 copy.png,1,.png,74.23,256,256,RGB,3,True,False,85.3475,38.4356,success
Image_180.png,1,.png,106.57,256,256,RGB,3,True,False,170.3482,56.2947,success
Image_152.png,1,.png,88.62,256,256,RGB,3,True,False,69.1548,76.4831,success
Image_110.png,1,.png,122.52,256,256,RGB,3,True,False,109.0911,56.9519,success
Image_46 copy.png,1,.png,82.89,256,256,RGB,3,True,False,142.9352,75.3462,success
Image_45 copy.png,1,.png,69.39,256,256,RGB,3,True,False,134.1511,43.5487,success
Image_192 copy.png,1,.png,71.19,256,256,RGB,3,True,False,147.552,60.0801,success
Image_94 copy.png,1,.png,100.84,256,256,RGB,3,True,False,64.9708,32.4641,success
Image_50.png,1,.png,103.43,256,256,RGB,3,True,False,133.282,58.8537,success
Image_21.png,1,.png,53.71,256,256,RGB,3,True,False,220.0104,49.5249,success
Image_33 copy.png,1,.png,93.08,256,256,RGB,3,True,False,133.8188,42.979,success
Image_154 copy.png,1,.png,94.99,256,256,RGB,3,True,False,102.1601,71.7016,success
Image_102 copy 2.png,1,.png,79.2,256,256,RGB,3,True,False,156.3718,80.2609,success
Image_73 copy 2.png,1,.png,63.63,256,256,RGB,3,True,False,111.3325,79.4154,success
Image_75.png,1,.png,86.69,256,256,RGB,3,True,False,128.236,39.2546,success
Image_153 copy.png,1,.png,96.14,256,256,RGB,3,True,False,127.4707,42.795,success
Image_8.png,1,.png,89.29,256,256,RGB,3,True,False,170.2847,66.6206,success
Image_139.png,1,.png,99.98,256,256,RGB,3,True,False,148.5584,64.1732,success
Image_148 copy 2.png,1,.png,108.58,256,256,RGB,3,True,False,73.6531,40.0049,success
Image_35 copy 2.png,1,.png,82.31,256,256,RGB,3,True,False,191.7444,69.2998,success
Image_102.png,1,.png,25.8,256,256,RGB,3,True,False,232.9053,58.0953,success
Image_151 copy 2.png,1,.png,67.5,256,256,RGB,3,True,False,63.9001,71.5422,success
Image_113.png,1,.png,62.19,256,256,RGB,3,True,False,214.7269,51.5336,success
Image_137 copy 2.png,1,.png,92.56,256,256,RGB,3,True,False,110.1049,43.3671,success
Image_142 copy 2.png,1,.png,124.09,256,256,RGB,3,True,False,92.5123,40.9011,success
Image_85.png,1,.png,116.53,256,256,RGB,3,True,False,63.6668,52.9298,success
Image_39 copy.png,1,.png,87.85,256,256,RGB,3,True,False,120.8702,82.3718,success
Image_82 copy 2.png,1,.png,84.75,256,256,RGB,3,True,False,123.8715,67.708,success
Image_174.png,1,.png,88.58,256,256,RGB,3,True,False,186.2836,57.0824,success
Image_54 copy 2.png,1,.png,119.56,256,256,RGB,3,True,False,116.9397,67.4127,success
Image_130 copy 2.png,1,.png,97.62,256,256,RGB,3,True,False,73.5229,62.0711,success
Image_29 copy.png,1,.png,120.57,256,256,RGB,3,True,False,159.817,47.4824,success
Image_35 copy.png,1,.png,114.18,256,256,RGB,3,True,False,105.1823,59.1499,success
Image_26 copy 2.png,1,.png,90.44,256,256,RGB,3,True,False,84.1117,58.1081,success
Image_134.png,1,.png,98.72,256,256,RGB,3,True,False,140.0648,79.6908,success
Image_21 copy.png,1,.png,123.48,256,256,RGB,3,True,False,94.3622,65.2093,success
Image_137 copy.png,1,.png,76.84,256,256,RGB,3,True,False,193.8026,46.3208,success
Image_76 copy.png,1,.png,133.96,256,256,RGB,3,True,False,102.555,57.684,success
Image_133 copy.png,1,.png,121.5,256,256,RGB,3,True,False,146.3914,64.1193,success
Image_108.png,1,.png,115.3,256,256,RGB,3,True,False,73.7934,48.686,success
Image_49.png,1,.png,83.51,256,256,RGB,3,True,False,84.7516,42.4376,success
Image_194.png,1,.png,113.22,256,256,RGB,3,True,False,90.3547,63.2893,success
Image_164 copy.png,1,.png,83.02,256,256,RGB,3,True,False,183.0621,82.2571,success
Image_91.png,1,.png,151.2,256,256,RGB,3,True,False,141.1097,58.2601,success
Image_53 copy.png,1,.png,94.51,256,256,RGB,3,True,False,108.1853,66.1727,success
Image_100 copy 2.png,1,.png,101.77,256,256,RGB,3,True,False,151.7936,67.1213,success
Image_104 copy.png,1,.png,105.47,256,256,RGB,3,True,False,114.612,59.2077,success
Image_48 copy.png,1,.png,84.61,256,256,RGB,3,True,False,83.186,66.8485,success
Image_177.png,1,.png,109.61,256,256,RGB,3,True,False,167.0301,51.2309,success
Image_70.png,1,.png,74.33,256,256,RGB,3,True,False,212.212,64.818,success
Image_155.png,1,.png,96.56,256,256,RGB,3,True,False,155.9417,66.1332,success
